card_urls,PRODUCT,Rarity,pack,img_urls
https://shop.tcgplayer.com/pokemon/generations/double-colorless-energy,Double Colorless Energy,Uncommon,generations,https://product-images.tcgplayer.com/113732.jpg
https://shop.tcgplayer.com/pokemon/generations/dugtrio,Dugtrio,Rare,generations,https://product-images.tcgplayer.com/113697.jpg
https://shop.tcgplayer.com/pokemon/generations/energy-switch,Energy Switch,Uncommon,generations,https://product-images.tcgplayer.com/113719.jpg
https://shop.tcgplayer.com/pokemon/generations/evosoda,Evosoda,Uncommon,generations,https://product-images.tcgplayer.com/113720.jpg
https://shop.tcgplayer.com/pokemon/generations/fairy-energy,Fairy Energy,Common,generations,https://product-images.tcgplayer.com/113741.jpg
https://shop.tcgplayer.com/pokemon/generations/fighting-energy,Fighting Energy,Common,generations,https://product-images.tcgplayer.com/113738.jpg
https://shop.tcgplayer.com/pokemon/generations/fire-energy,Fire Energy,Common,generations,https://product-images.tcgplayer.com/113734.jpg
https://shop.tcgplayer.com/pokemon/generations/gastly,Gastly,Common,generations,https://product-images.tcgplayer.com/113691.jpg
https://shop.tcgplayer.com/pokemon/generations/gengar,Gengar,Holo Rare,generations,https://product-images.tcgplayer.com/113693.jpg
https://shop.tcgplayer.com/pokemon/generations/geodude,Geodude,Common,generations,https://product-images.tcgplayer.com/113701.jpg
https://shop.tcgplayer.com/pokemon/generations/golbat,Golbat,Uncommon,generations,https://product-images.tcgplayer.com/113689.jpg
https://shop.tcgplayer.com/pokemon/generations/golem,Golem,Holo Rare,generations,https://product-images.tcgplayer.com/113703.jpg
https://shop.tcgplayer.com/pokemon/generations/golem-ex,Golem EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113704.jpg
https://shop.tcgplayer.com/pokemon/generations/grass-energy,Grass Energy,Common,generations,https://product-images.tcgplayer.com/113733.jpg
https://shop.tcgplayer.com/pokemon/generations/graveler,Graveler,Uncommon,generations,https://product-images.tcgplayer.com/113702.jpg
https://shop.tcgplayer.com/pokemon/generations/gyarados,Gyarados,Rare,generations,https://product-images.tcgplayer.com/113681.jpg
https://shop.tcgplayer.com/pokemon/generations/haunter,Haunter,Uncommon,generations,https://product-images.tcgplayer.com/113692.jpg
https://shop.tcgplayer.com/pokemon/generations/hitmonchan,Hitmonchan,Rare,generations,https://product-images.tcgplayer.com/113706.jpg
https://shop.tcgplayer.com/pokemon/generations/hitmonlee,Hitmonlee,Rare,generations,https://product-images.tcgplayer.com/113705.jpg
https://shop.tcgplayer.com/pokemon/generations/imakuni,Imakuni?,Uncommon,generations,https://product-images.tcgplayer.com/113721.jpg
https://shop.tcgplayer.com/pokemon/generations/jolteon-ex,Jolteon EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113686.jpg
https://shop.tcgplayer.com/pokemon/generations/jynx,Jynx,Rare,generations,https://product-images.tcgplayer.com/113694.jpg
https://shop.tcgplayer.com/pokemon/generations/krabby,Krabby,Common,generations,https://product-images.tcgplayer.com/113679.jpg
https://shop.tcgplayer.com/pokemon/generations/leafeon-ex,Leafeon EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113668.jpg
https://shop.tcgplayer.com/pokemon/generations/lightning-energy,Lightning Energy,Common,generations,https://product-images.tcgplayer.com/113736.jpg
https://shop.tcgplayer.com/pokemon/generations/m-blastoise-ex,M Blastoise EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113676.jpg
https://shop.tcgplayer.com/pokemon/generations/m-charizard-ex,M Charizard EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113670.jpg
https://shop.tcgplayer.com/pokemon/generations/m-venusaur-ex,M Venusaur EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113660.jpg
https://shop.tcgplayer.com/pokemon/generations/machamp,Machamp,Holo Rare,generations,https://product-images.tcgplayer.com/113700.jpg
https://shop.tcgplayer.com/pokemon/generations/machoke,Machoke,Uncommon,generations,https://product-images.tcgplayer.com/113699.jpg
https://shop.tcgplayer.com/pokemon/generations/machop,Machop,Common,generations,https://product-images.tcgplayer.com/113698.jpg
https://shop.tcgplayer.com/pokemon/generations/magikarp,Magikarp,Common,generations,https://product-images.tcgplayer.com/113680.jpg
https://shop.tcgplayer.com/pokemon/generations/magmar,Magmar,Common,generations,https://product-images.tcgplayer.com/113674.jpg
https://shop.tcgplayer.com/pokemon/generations/maintenance,Maintenance,Uncommon,generations,https://product-images.tcgplayer.com/113722.jpg
https://shop.tcgplayer.com/pokemon/generations/max-revive,Max Revive,Uncommon,generations,https://product-images.tcgplayer.com/113723.jpg
https://shop.tcgplayer.com/pokemon/generations/meowstic-ex,Meowstic EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113695.jpg
https://shop.tcgplayer.com/pokemon/generations/meowth,Meowth,Common,generations,https://product-images.tcgplayer.com/113711.jpg
https://shop.tcgplayer.com/pokemon/generations/metal-energy,Metal Energy,Common,generations,https://product-images.tcgplayer.com/113740.jpg
https://shop.tcgplayer.com/pokemon/generations/metapod,Metapod,Uncommon,generations,https://product-images.tcgplayer.com/113662.jpg
https://shop.tcgplayer.com/pokemon/generations/mr-mime,Mr. Mime,Uncommon,generations,https://product-images.tcgplayer.com/113710.jpg
https://shop.tcgplayer.com/pokemon/generations/ninetales-ex,Ninetales EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113671.jpg
https://shop.tcgplayer.com/pokemon/generations/olympia,Olympia,Uncommon,generations,https://product-images.tcgplayer.com/113724.jpg
https://shop.tcgplayer.com/pokemon/generations/paras,Paras,Common,generations,https://product-images.tcgplayer.com/113664.jpg
https://shop.tcgplayer.com/pokemon/generations/parasect,Parasect,Rare,generations,https://product-images.tcgplayer.com/113665.jpg
https://shop.tcgplayer.com/pokemon/generations/persian,Persian,Uncommon,generations,https://product-images.tcgplayer.com/113712.jpg
https://shop.tcgplayer.com/pokemon/generations/pikachu,Pikachu,Common,generations,https://product-images.tcgplayer.com/113684.jpg
https://shop.tcgplayer.com/pokemon/generations/pinsir,Pinsir,Rare,generations,https://product-images.tcgplayer.com/113667.jpg
https://shop.tcgplayer.com/pokemon/generations/poke-ball,Poke Ball,Uncommon,generations,https://product-images.tcgplayer.com/113725.jpg
https://shop.tcgplayer.com/pokemon/generations/pokemon-center-lady,Pokemon Center Lady,Uncommon,generations,https://product-images.tcgplayer.com/113726.jpg
https://shop.tcgplayer.com/pokemon/generations/pokemon-fan-club,Pokemon Fan Club,Uncommon,generations,https://product-images.tcgplayer.com/113727.jpg
https://shop.tcgplayer.com/pokemon/generations/ponyta,Ponyta,Common,generations,https://product-images.tcgplayer.com/113672.jpg
https://shop.tcgplayer.com/pokemon/generations/psychic-energy,Psychic Energy,Common,generations,https://product-images.tcgplayer.com/113737.jpg
https://shop.tcgplayer.com/pokemon/generations/raichu,Raichu,Holo Rare,generations,https://product-images.tcgplayer.com/113685.jpg
https://shop.tcgplayer.com/pokemon/generations/rapidash,Rapidash,Rare,generations,https://product-images.tcgplayer.com/113673.jpg
https://shop.tcgplayer.com/pokemon/generations/red-card,Red Card,Uncommon,generations,https://product-images.tcgplayer.com/113729.jpg
https://shop.tcgplayer.com/pokemon/generations/revitalizer,Revitalizer,Uncommon,generations,https://product-images.tcgplayer.com/113728.jpg
https://shop.tcgplayer.com/pokemon/generations/rhyhorn,Rhyhorn,Common,generations,https://product-images.tcgplayer.com/113707.jpg
https://shop.tcgplayer.com/pokemon/generations/shauna,Shauna,Uncommon,generations,https://product-images.tcgplayer.com/113730.jpg
https://shop.tcgplayer.com/pokemon/generations/shellder,Shellder,Common,generations,https://product-images.tcgplayer.com/113677.jpg
https://shop.tcgplayer.com/pokemon/generations/slowpoke,Slowpoke,Common,generations,https://product-images.tcgplayer.com/113690.jpg
https://shop.tcgplayer.com/pokemon/generations/snorlax,Snorlax,Rare,generations,https://product-images.tcgplayer.com/113716.jpg
https://shop.tcgplayer.com/pokemon/generations/tangela,Tangela,Common,generations,https://product-images.tcgplayer.com/113666.jpg
https://shop.tcgplayer.com/pokemon/generations/tauros,Tauros,Rare,generations,https://product-images.tcgplayer.com/113715.jpg
https://shop.tcgplayer.com/pokemon/generations/team-flare-grunt,Team Flare Grunt,Uncommon,generations,https://product-images.tcgplayer.com/113731.jpg
https://shop.tcgplayer.com/pokemon/generations/vaporeon-ex,Vaporeon EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113682.jpg
https://shop.tcgplayer.com/pokemon/generations/venusaur-ex,Venusaur EX,Ultra Rare,generations,https://product-images.tcgplayer.com/113659.jpg
https://shop.tcgplayer.com/pokemon/generations/water-energy,Water Energy,Common,generations,https://product-images.tcgplayer.com/113735.jpg
https://shop.tcgplayer.com/pokemon/generations/zapdos,Zapdos,Holo Rare,generations,https://product-images.tcgplayer.com/113687.jpg
https://shop.tcgplayer.com/pokemon/generations/zubat,Zubat,Common,generations,https://product-images.tcgplayer.com/113688.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/altaria,Altaria,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113767.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/charizard,Charizard,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113746.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/charmander,Charmander,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113744.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/charmeleon,Charmeleon,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113745.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/chikorita,Chikorita,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113742.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/dedenne,Dedenne,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113752.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/diancie,Diancie,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113765.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/espurr,Espurr,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113756.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/flabebe,Flabebe,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113759.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/flareon-ex,Flareon EX,Ultra Rare,generations-radiant-collection,https://product-images.tcgplayer.com/113747.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/flareon-ex-full-art,Flareon EX (Full Art),Ultra Rare,generations-radiant-collection,https://product-images.tcgplayer.com/113748.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/fletchling,Fletchling,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113768.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/floette,Floette,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113760.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/floral-crown,Floral Crown,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113769.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/froslass,Froslass,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113750.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/gardevoir-ex-full-art,Gardevoir EX (Full Art),Ultra Rare,generations-radiant-collection,https://product-images.tcgplayer.com/113772.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/gulpin,Gulpin,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113754.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/jirachi,Jirachi,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113755.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/m-gardevoir-ex-full-art,M Gardevoir EX (Full Art),Ultra Rare,generations-radiant-collection,https://product-images.tcgplayer.com/113773.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/meowstic,Meowstic,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113757.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/pikachu-full-art,Pikachu (Full Art),Ultra Rare,generations-radiant-collection,https://product-images.tcgplayer.com/113771.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/raichu,Raichu,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113751.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/shroomish,Shroomish,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113743.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/slurpuff,Slurpuff,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113762.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/snorunt,Snorunt,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113749.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/swablu,Swablu,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113766.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/swirlix,Swirlix,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113761.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/sylveon-ex,Sylveon EX,Ultra Rare,generations-radiant-collection,https://product-images.tcgplayer.com/113763.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/sylveon-ex-full-art,Sylveon EX (Full Art),Ultra Rare,generations-radiant-collection,https://product-images.tcgplayer.com/113764.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/wally,Wally,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113770.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/wobbuffet,Wobbuffet,Common,generations-radiant-collection,https://product-images.tcgplayer.com/113753.jpg
https://shop.tcgplayer.com/pokemon/generations-radiant-collection/yveltal,Yveltal,Uncommon,generations-radiant-collection,https://product-images.tcgplayer.com/113758.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/aegislash,Aegislash,Holo Rare,xy-breakpoint,https://product-images.tcgplayer.com/111603.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/all-night-party,All-Night Party,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111569.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/arcanine,Arcanine,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111514.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/aromatisse,Aromatisse,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111620.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/bayleef,Bayleef,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111505.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/blitzle,Blitzle,Common,xy-breakpoint,https://product-images.tcgplayer.com/111555.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/bursting-balloon,Bursting Balloon,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111629.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/camerupt,Camerupt,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111516.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/chikorita,Chikorita,Common,xy-breakpoint,https://product-images.tcgplayer.com/111504.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/clefable,Clefable,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111618.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/clefairy,Clefairy,Common,xy-breakpoint,https://product-images.tcgplayer.com/111617.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/cloyster,Cloyster,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111527.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/corsola,Corsola,Common,xy-breakpoint,https://product-images.tcgplayer.com/111535.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/darkrai-ex,Darkrai EX,Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111561.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/darkrai-ex-full-art,Darkrai EX (Full Art),Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111562.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/delinquent,Delinquent,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111630.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/doublade,Doublade,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111602.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/dragalge,Dragalge,Holo Rare,xy-breakpoint,https://product-images.tcgplayer.com/111621.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/drapion,Drapion,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111595.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/drowzee,Drowzee,Common,xy-breakpoint,https://product-images.tcgplayer.com/111592.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/ducklett,Ducklett,Common,xy-breakpoint,https://product-images.tcgplayer.com/111543.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/dunsparce,Dunsparce,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111624.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/durant,Durant,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111512.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/electabuzz,Electabuzz,Common,xy-breakpoint,https://product-images.tcgplayer.com/111549.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/electivire,Electivire,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111550.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/emboar-ex,Emboar EX,Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111517.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/espeon-ex,Espeon EX,Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111557.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/espeon-ex-full-art,Espeon EX (Full Art),Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111558.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/espurr,Espurr,Common,xy-breakpoint,https://product-images.tcgplayer.com/111599.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/ferroseed,Ferroseed,Common,xy-breakpoint,https://product-images.tcgplayer.com/111612.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/ferrothorn,Ferrothorn,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111616.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/fighting-fury-belt,Fighting Fury Belt,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111570.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/froakie,Froakie,Common,xy-breakpoint,https://product-images.tcgplayer.com/111545.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/frogadier,Frogadier,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111546.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/furfrou,Furfrou,Common,xy-breakpoint,https://product-images.tcgplayer.com/111628.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/gabite,Gabite,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111608.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/garbodor,Garbodor,Holo Rare,xy-breakpoint,https://product-images.tcgplayer.com/111598.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/garchomp,Garchomp,Holo Rare,xy-breakpoint,https://product-images.tcgplayer.com/111613.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/gible,Gible,Common,xy-breakpoint,https://product-images.tcgplayer.com/111607.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/glameow,Glameow,Common,xy-breakpoint,https://product-images.tcgplayer.com/111626.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/golduck,Golduck,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111520.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/golduck-break,Golduck BREAK,Rare BREAK,xy-breakpoint,https://product-images.tcgplayer.com/111521.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/great-ball,Great Ball,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111631.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/greninja,Greninja,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111547.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/greninja-break,Greninja BREAK,Rare BREAK,xy-breakpoint,https://product-images.tcgplayer.com/111548.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/growlithe,Growlithe,Common,xy-breakpoint,https://product-images.tcgplayer.com/111513.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/gyarados-ex,Gyarados EX,Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111529.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/gyarados-ex-full-art,Gyarados EX (Full Art),Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111530.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/gyarados-ex-secret,Gyarados EX (Secret),Secret Rare,xy-breakpoint,https://product-images.tcgplayer.com/111531.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/gyarados-spirit-link,Gyarados Spirit Link,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111632.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/heatmor,Heatmor,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111518.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/honedge,Honedge,Common,xy-breakpoint,https://product-images.tcgplayer.com/111601.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/ho-oh-ex,Ho-Oh EX,Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111568.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/ho-oh-ex-full-art,Ho-Oh EX (Full Art),Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111643.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/hypno,Hypno,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111593.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/kricketot,Kricketot,Common,xy-breakpoint,https://product-images.tcgplayer.com/111508.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/kricketune,Kricketune,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111509.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/lapras,Lapras,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111534.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/lilligant,Lilligant,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111511.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/luxio,Luxio,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111552.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/luxray,Luxray,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111553.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/luxray-break,Luxray BREAK,Rare BREAK,xy-breakpoint,https://product-images.tcgplayer.com/111554.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/m-gyarados-ex,M Gyarados EX,Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111532.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/m-gyarados-ex-full-art,M Gyarados EX (Full Art),Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111533.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/m-scizor-ex,M Scizor EX,Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111565.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/m-scizor-ex-full-art,M Scizor EX (Full Art),Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111642.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/manaphy-ex,Manaphy EX,Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111538.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/manaphy-ex-full-art,Manaphy EX (Full Art),Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111539.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/mawile,Mawile,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111615.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/max-elixir,Max Elixir,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111633.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/max-potion,Max Potion,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111634.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/meganium,Meganium,Holo Rare,xy-breakpoint,https://product-images.tcgplayer.com/111506.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/meowstic,Meowstic,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111600.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/mistys-determination,Misty's Determination,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111571.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/numel,Numel,Common,xy-breakpoint,https://product-images.tcgplayer.com/111515.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/nuzleaf,Nuzleaf,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111610.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/palkia-ex,Palkia EX,Ultra Rare,xy-breakpoint,https://product-images.tcgplayer.com/111537.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/palpitoad,Palpitoad,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111541.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/pancham,Pancham,Common,xy-breakpoint,https://product-images.tcgplayer.com/111609.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/pangoro,Pangoro,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111614.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/petilil,Petilil,Common,xy-breakpoint,https://product-images.tcgplayer.com/111510.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/phantump,Phantump,Common,xy-breakpoint,https://product-images.tcgplayer.com/111605.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/pokemon-catcher,Pokemon Catcher,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111635.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/potion,Potion,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111636.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/professor-sycamore,Professor Sycamore,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111637.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/psychics-third-eye,Psychic's Third Eye,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111638.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/psyduck,Psyduck,Common,xy-breakpoint,https://product-images.tcgplayer.com/111519.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/purugly,Purugly,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111627.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/puzzle-of-time,Puzzle of Time,Uncommon,xy-breakpoint,https://product-images.tcgplayer.com/111572.jpg
https://shop.tcgplayer.com/pokemon/xy-breakpoint/raticate,Raticate,Rare,xy-breakpoint,https://product-images.tcgplayer.com/111623.jpg
